customer_id,amount,cause,attempts,days_since_failure,past_rate,action_type,recovered
CUST_01782,622.36,bank_declined,1,10,0.668,alt_method,0
CUST_01783,199.58,network_error,1,8,0.248,alt_method,0
CUST_01784,1221.76,network_error,0,11,0.459,payment_link,1
CUST_01785,710.49,insufficient_funds,1,2,0.523,retry,1
CUST_01786,207.26,bank_declined,3,14,0.8,alt_method,0
CUST_01787,519.38,insufficient_funds,2,3,0.398,retry,0
CUST_01788,364.41,network_error,2,3,0.7,alt_method,1
CUST_01789,858.63,insufficient_funds,1,11,0.806,payment_link,0
CUST_01790,1943.72,card_declined,1,8,0.575,alt_method,1
CUST_01791,148.39,insufficient_funds,1,12,0.694,alt_method,0
CUST_01792,729.25,network_error,2,6,0.828,retry,1
CUST_01793,585.16,insufficient_funds,2,2,0.357,payment_link,1
CUST_01794,1138.05,network_error,0,9,0.666,retry,0
CUST_01795,788.84,bank_declined,3,4,0.736,retry,0
CUST_01796,364.46,bank_declined,0,6,0.541,payment_link,0
CUST_01797,515.3,insufficient_funds,3,7,0.553,retry,0
CUST_01798,351.84,insufficient_funds,0,0,0.782,alt_method,0
CUST_01799,1573.1,bank_declined,2,11,0.469,alt_method,0
CUST_01800,676.58,insufficient_funds,0,1,0.641,payment_link,0
CUST_01801,3044.08,bank_declined,3,6,0.313,retry,0
CUST_01802,633.63,bank_declined,1,10,0.309,alt_method,0
CUST_01803,377.39,bank_declined,3,14,0.709,alt_method,0
CUST_01804,198.15,insufficient_funds,1,12,0.454,alt_method,0
CUST_01805,157.2,insufficient_funds,2,13,0.459,payment_link,0
CUST_01806,187.3,card_declined,3,12,0.635,alt_method,0
CUST_01807,823.61,insufficient_funds,0,14,0.692,retry,0
CUST_01808,999.23,bank_declined,3,1,0.912,alt_method,0
CUST_01809,187.74,network_error,1,6,0.641,alt_method,0
CUST_01810,1361.08,bank_declined,2,14,0.274,alt_method,0
CUST_01811,451.94,insufficient_funds,0,8,0.524,retry,0
CUST_01812,748.02,network_error,3,10,0.373,alt_method,0
CUST_01813,2415.78,network_error,1,1,0.763,payment_link,0
CUST_01814,1363.04,bank_declined,0,6,0.529,payment_link,1
CUST_01815,536.56,bank_declined,2,3,0.84,alt_method,0
CUST_01816,326.05,insufficient_funds,0,10,0.683,retry,0
CUST_01817,118.93,network_error,2,12,0.516,retry,0
CUST_01818,374.16,bank_declined,0,1,0.77,alt_method,1
CUST_01819,561.77,network_error,3,12,0.65,alt_method,1
CUST_01820,301.95,insufficient_funds,1,6,0.414,alt_method,0
CUST_01821,598.84,network_error,3,12,0.313,retry,0
CUST_01822,707.32,network_error,3,4,0.51,alt_method,0
CUST_01823,555.64,network_error,2,0,0.51,retry,1
CUST_01824,395.44,insufficient_funds,2,4,0.551,alt_method,1
CUST_01825,761.22,network_error,2,11,0.5,retry,0
CUST_01826,947.24,insufficient_funds,3,11,0.666,alt_method,0
CUST_01827,278.02,insufficient_funds,0,2,0.764,payment_link,0
CUST_01828,2056.47,insufficient_funds,0,6,0.706,alt_method,0
CUST_01829,614.7,insufficient_funds,3,5,0.912,payment_link,0
CUST_01830,675.25,bank_declined,3,7,0.473,payment_link,0
CUST_01831,1172.12,network_error,1,12,0.452,retry,1
CUST_01832,801.57,insufficient_funds,2,4,0.825,alt_method,0
CUST_01833,1425.83,network_error,2,1,0.572,payment_link,0
CUST_01834,836.9,network_error,3,8,0.486,retry,0
CUST_01835,407.5,insufficient_funds,3,13,0.488,payment_link,0
CUST_01836,888.21,insufficient_funds,0,10,0.24,alt_method,0
CUST_01837,266.41,card_declined,3,7,0.614,retry,0
CUST_01838,725.49,insufficient_funds,0,5,0.533,retry,1
CUST_01839,647.69,card_declined,3,12,0.832,payment_link,0
CUST_01840,563.13,network_error,1,9,0.494,alt_method,0
CUST_01841,600.14,network_error,1,6,0.343,retry,0
CUST_01842,147.6,network_error,0,8,0.717,alt_method,1
CUST_01843,428.81,network_error,2,6,0.672,alt_method,0
CUST_01844,716.43,insufficient_funds,1,2,0.551,retry,0
CUST_01845,755.88,bank_declined,0,5,0.641,retry,0
CUST_01846,292.32,network_error,3,10,0.26,alt_method,1
CUST_01847,1830.91,card_declined,3,12,0.668,alt_method,0
CUST_01848,332.64,bank_declined,0,10,0.817,alt_method,0
CUST_01849,1444.57,network_error,2,6,0.621,payment_link,1
CUST_01850,936.13,network_error,0,1,0.297,retry,0
CUST_01851,396.64,network_error,0,2,0.688,payment_link,1
CUST_01852,2752.46,network_error,1,3,0.736,payment_link,1
CUST_01853,255.98,network_error,0,9,0.694,retry,0
CUST_01854,1387.59,insufficient_funds,0,5,0.451,payment_link,0
CUST_01855,1480.99,network_error,3,0,0.53,retry,0
CUST_01856,388.97,insufficient_funds,1,8,0.396,payment_link,1
CUST_01857,2026.31,card_declined,3,4,0.576,retry,0
CUST_01858,544.55,bank_declined,3,12,0.52,retry,0
CUST_01859,837.95,card_declined,2,11,0.471,alt_method,0
CUST_01860,819.14,network_error,2,13,0.331,retry,0
CUST_01861,597.38,insufficient_funds,1,6,0.517,payment_link,0
CUST_01862,1272.38,insufficient_funds,1,8,0.808,retry,1
CUST_01863,1254.87,network_error,2,8,0.725,retry,0
CUST_01864,164.21,network_error,2,0,0.811,retry,1
CUST_01865,1888.38,bank_declined,2,14,0.764,retry,0
CUST_01866,175.92,bank_declined,2,0,0.333,retry,0
CUST_01867,1519.35,insufficient_funds,2,2,0.521,alt_method,1
CUST_01868,1638.22,insufficient_funds,3,5,0.556,retry,0
CUST_01869,277.89,insufficient_funds,1,1,0.403,retry,0
CUST_01870,478.83,network_error,3,9,0.458,alt_method,0
CUST_01871,274.63,insufficient_funds,3,11,0.336,retry,0
CUST_01872,560.07,network_error,0,10,0.721,alt_method,1
CUST_01873,519.87,network_error,3,0,0.809,retry,0
CUST_01874,1241.07,card_declined,2,0,0.682,retry,0
CUST_01875,1897.41,insufficient_funds,2,12,0.65,payment_link,0
CUST_01876,2031.54,bank_declined,0,4,0.777,alt_method,0
CUST_01877,424.23,insufficient_funds,0,3,0.69,retry,0
CUST_01878,562.63,insufficient_funds,0,0,0.951,payment_link,0
CUST_01879,172.99,network_error,0,3,0.549,retry,0
CUST_01880,349.08,network_error,0,2,0.636,retry,1
CUST_01881,1439.26,network_error,3,1,0.719,alt_method,0
CUST_01882,2422.28,bank_declined,0,8,0.394,retry,0
CUST_01883,247.77,bank_declined,3,13,0.274,alt_method,0
CUST_01884,414.07,insufficient_funds,1,14,0.293,retry,0
CUST_01885,651.24,insufficient_funds,0,10,0.712,alt_method,0
CUST_01886,832.25,card_declined,0,0,0.58,payment_link,1
CUST_01887,348.04,network_error,3,6,0.733,alt_method,0
CUST_01888,933.79,network_error,1,13,0.662,retry,1
CUST_01889,455.29,insufficient_funds,3,12,0.704,alt_method,0
CUST_01890,657.5,bank_declined,3,3,0.7,payment_link,0
CUST_01891,1029.7,card_declined,0,4,0.533,payment_link,0
CUST_01892,668.57,network_error,2,9,0.477,alt_method,0
CUST_01893,469.14,card_declined,2,4,0.296,payment_link,0
CUST_01894,609.3,bank_declined,3,0,0.491,alt_method,1
CUST_01895,619.75,network_error,0,5,0.617,retry,1
CUST_01896,494.72,insufficient_funds,1,12,0.717,payment_link,0
CUST_01897,540.75,insufficient_funds,2,8,0.628,alt_method,1
CUST_01898,2389.69,card_declined,1,1,0.715,retry,0
CUST_01899,1041.83,network_error,2,6,0.93,payment_link,0
CUST_01900,525.11,bank_declined,0,5,0.803,alt_method,0
CUST_01901,1161.61,insufficient_funds,3,4,0.488,payment_link,0
CUST_01902,509.25,bank_declined,1,3,0.707,retry,0
CUST_01903,1700.2,insufficient_funds,1,3,0.41,retry,0
CUST_01904,894.01,insufficient_funds,3,5,0.698,alt_method,0
CUST_01905,610.43,bank_declined,1,3,0.736,alt_method,0
CUST_01906,951.63,bank_declined,2,4,0.382,alt_method,0
CUST_01907,189.29,card_declined,3,12,0.188,payment_link,0
CUST_01908,270.04,network_error,2,5,0.631,payment_link,0
CUST_01909,255.92,bank_declined,2,4,0.733,retry,0
CUST_01910,745.72,network_error,0,6,0.519,retry,0
CUST_01911,2659.82,insufficient_funds,2,8,0.405,retry,0
CUST_01912,3964.12,insufficient_funds,0,9,0.497,retry,1
CUST_01913,1108.14,insufficient_funds,1,6,0.414,alt_method,0
CUST_01914,992.95,insufficient_funds,1,6,0.351,alt_method,0
CUST_01915,157.46,card_declined,0,3,0.256,payment_link,0
CUST_01916,430.89,network_error,2,0,0.516,alt_method,0
CUST_01917,354.17,bank_declined,3,13,0.488,alt_method,0
CUST_01918,404.77,insufficient_funds,3,7,0.759,payment_link,0
CUST_01919,581.43,network_error,0,3,0.69,payment_link,1
CUST_01920,455.92,network_error,1,0,0.601,retry,0
CUST_01921,136.53,card_declined,1,4,0.432,payment_link,0
CUST_01922,1209.94,card_declined,3,13,0.841,retry,0
CUST_01923,281.97,card_declined,0,13,0.638,retry,1
CUST_01924,805.45,card_declined,3,7,0.874,alt_method,0
CUST_01925,3495.62,network_error,2,3,0.401,retry,0
CUST_01926,318.78,insufficient_funds,2,12,0.567,retry,0
CUST_01927,100.0,bank_declined,0,11,0.642,payment_link,0
CUST_01928,529.11,insufficient_funds,0,7,0.642,payment_link,0
CUST_01929,1604.82,insufficient_funds,2,7,0.589,retry,0
CUST_01930,3186.5,insufficient_funds,1,2,0.462,retry,0
CUST_01931,248.73,insufficient_funds,0,8,0.468,alt_method,1
CUST_01932,989.66,insufficient_funds,2,2,0.573,retry,0
CUST_01933,458.4,network_error,2,0,0.584,alt_method,0
CUST_01934,611.09,insufficient_funds,1,1,0.726,payment_link,0
CUST_01935,5516.37,insufficient_funds,1,14,0.419,payment_link,0
CUST_01936,199.86,insufficient_funds,1,5,0.875,retry,0
CUST_01937,814.84,network_error,1,11,0.424,alt_method,0
CUST_01938,966.96,bank_declined,3,9,0.425,alt_method,0
CUST_01939,1585.46,network_error,1,1,0.558,retry,0
CUST_01940,719.38,insufficient_funds,3,5,0.397,retry,1
CUST_01941,851.02,bank_declined,0,13,0.428,retry,0
CUST_01942,486.23,insufficient_funds,2,0,0.701,alt_method,0
CUST_01943,824.93,network_error,3,10,0.765,payment_link,1
CUST_01944,505.45,bank_declined,0,12,0.845,retry,0
CUST_01945,1093.63,insufficient_funds,0,0,0.436,retry,1
CUST_01946,494.88,bank_declined,3,4,0.478,payment_link,0
CUST_01947,899.36,bank_declined,0,9,0.68,alt_method,0
CUST_01948,649.75,bank_declined,0,12,0.662,payment_link,0
CUST_01949,1637.36,insufficient_funds,3,10,0.527,retry,0
CUST_01950,638.35,network_error,0,8,0.519,retry,0
CUST_01951,161.03,network_error,1,13,0.462,payment_link,0
CUST_01952,1825.37,insufficient_funds,1,7,0.436,retry,0
CUST_01953,322.28,insufficient_funds,2,2,0.484,alt_method,1
CUST_01954,394.25,insufficient_funds,0,14,0.437,payment_link,0
CUST_01955,413.01,network_error,2,2,0.588,retry,0
CUST_01956,1997.3,network_error,1,14,0.605,payment_link,0
CUST_01957,120.48,insufficient_funds,1,0,0.669,alt_method,1
CUST_01958,8186.15,network_error,1,13,0.621,payment_link,1
CUST_01959,1548.2,bank_declined,0,2,0.728,alt_method,1
CUST_01960,795.2,network_error,0,14,0.63,payment_link,0
CUST_01961,636.56,insufficient_funds,1,13,0.571,alt_method,0
CUST_01962,835.85,card_declined,2,11,0.573,payment_link,1
CUST_01963,1009.18,network_error,2,11,0.573,retry,0
CUST_01964,1114.51,insufficient_funds,3,11,0.477,retry,0
CUST_01965,1037.41,network_error,1,12,0.716,alt_method,0
CUST_01966,714.56,bank_declined,2,10,0.876,alt_method,0
CUST_01967,568.0,insufficient_funds,1,0,0.382,alt_method,1
CUST_01968,589.33,insufficient_funds,2,7,0.367,alt_method,0
CUST_01969,569.11,insufficient_funds,3,0,0.773,retry,0
CUST_01970,1647.5,card_declined,3,4,0.662,payment_link,0
CUST_01971,1069.39,network_error,1,8,0.746,alt_method,1
CUST_01972,100.0,network_error,2,6,0.453,alt_method,0
CUST_01973,1124.08,card_declined,0,3,0.88,retry,0
CUST_01974,777.27,insufficient_funds,3,10,0.305,retry,0
CUST_01975,655.26,card_declined,1,8,0.766,payment_link,0
CUST_01976,487.45,insufficient_funds,1,8,0.658,payment_link,0
CUST_01977,1634.82,bank_declined,2,1,0.586,retry,0
CUST_01978,1419.44,insufficient_funds,1,9,0.811,payment_link,1
CUST_01979,358.42,bank_declined,3,9,0.873,retry,0
CUST_01980,921.17,card_declined,1,10,0.419,alt_method,0
CUST_01981,305.72,insufficient_funds,1,11,0.271,alt_method,0
CUST_01982,220.59,network_error,0,5,0.75,alt_method,1
CUST_01983,402.87,network_error,0,3,0.488,alt_method,0
CUST_01984,1325.99,network_error,3,7,0.67,payment_link,0
CUST_01985,1425.82,network_error,2,11,0.455,alt_method,0
CUST_01986,1002.72,insufficient_funds,0,10,0.365,payment_link,0
CUST_01987,1188.06,insufficient_funds,2,6,0.335,alt_method,0
CUST_01988,1005.2,insufficient_funds,3,6,0.423,retry,0
CUST_01989,398.14,insufficient_funds,0,10,0.65,alt_method,1
CUST_01990,939.68,bank_declined,2,9,0.88,retry,0
CUST_01991,1261.84,network_error,0,8,0.496,retry,1
CUST_01992,1216.13,network_error,3,12,0.541,payment_link,0
CUST_01993,1721.81,network_error,3,4,0.384,payment_link,0
CUST_01994,1172.21,insufficient_funds,0,5,0.887,retry,0
CUST_01995,881.09,network_error,2,0,0.258,payment_link,0
CUST_01996,1565.75,network_error,1,5,0.715,alt_method,0
CUST_01997,651.18,insufficient_funds,1,1,0.432,retry,0
CUST_01998,328.49,bank_declined,0,5,0.476,payment_link,0
CUST_01999,583.79,network_error,2,8,0.6,retry,0
CUST_02000,366.53,bank_declined,1,7,0.832,payment_link,0
